,Date,VS,Winner,Scoreline,Series Type,Map,Player,Agent,R,ACS,K,D,A,KD +/-,KAST,ADR,HS%,FK,FD,FKFD +/-,R_all,R_attack,R_defend,ACS_all,ACS_attack,ACS_defend,K_all,K_attack,K_defend,D_all,D_attack,D_defend,A_all,A_attack,A_defend,KD +/-_all,KD +/-_attack,KD +/-_defend,KAST_all,KAST_attack,KAST_defend,ADR_all,ADR_attack,ADR_defend,HS%_all,HS%_attack,HS%_defend,FK_all,FK_attack,FK_defend,FD_all,FD_attack,FD_defend,FKFD +/-_all,FKFD +/-_attack,FKFD +/-_defend,Team
56,2023-06-16 23:00:00,"FNATIC
NRG Esports",FNATIC,2:0,BO3,2 Bind,ardiis ,Killjoy,"0.83
0.80
0.86","180
171
191","12
6
6","17
9
8","3
1
2","-5
-3
-2","64%
67%
60%","128
127
130","18%
25%
11%","3
1
2","4
2
2","-1
-1
0",0.83,0.80,0.86,180,171,191,12,6,6,17,9,8,3,1,2,-5,-3,-2,64%,67%,60%,128,127,130,18%,25%,11%,3,1,2,4,2,2,-1,-1,0,NRG Esports
57,2023-06-16 23:00:00,"FNATIC
NRG Esports",FNATIC,2:0,BO3,2 Bind,Victor ,Raze,"0.79
0.97
0.58","159
189
125","12
8
4","15
7
8","2
0
2","-3
+1
-4","68%
67%
70%","106
128
80","20%
37%
5%","1
0
1","5
4
1","-4
-4
0",0.79,0.97,0.58,159,189,125,12,8,4,15,7,8,2,0,2,-3,+1,-4,68%,67%,70%,106,128,80,20%,37%,5%,1,0,1,5,4,1,-4,-4,0,NRG Esports
58,2023-06-16 23:00:00,"FNATIC
NRG Esports",FNATIC,2:0,BO3,2 Bind,crashies ,Sova,"0.78
0.83
0.73","141
143
140","11
6
5","17
9
8","1
0
1","-6
-3
-3","59%
75%
40%","95
88
104","33%
25%
44%","1
1
0","3
1
2","-2
0
-2",0.78,0.83,0.73,141,143,140,11,6,5,17,9,8,1,0,1,-6,-3,-3,59%,75%,40%,95,88,104,33%,25%,44%,1,1,0,3,1,2,-2,0,-2,NRG Esports
59,2023-06-16 23:00:00,"FNATIC
NRG Esports",FNATIC,2:0,BO3,2 Bind,FiNESSE ,Breach,"0.60
0.53
0.68","109
82
143","8
3
5","18
10
8","5
4
1","-10
-7
-3","68%
67%
70%","80
67
97","12%
16%
8%","0
0
0","1
1
0","-1
-1
0",0.60,0.53,0.68,109,82,143,8,3,5,18,10,8,5,4,1,-10,-7,-3,68%,67%,70%,80,67,97,12%,16%,8%,0,0,0,1,1,0,-1,-1,0,NRG Esports
60,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,Sayf ,-,"1.51
1.61
1.43","349
355
346","26
13
13","16
7
9","6
2
4","+10
+6
+4","86%
100%
75%","213
201
223","24%
32%
19%","8
4
4","4
1
3","+4
+3
+1",1.51,1.61,1.43,349,355,346,26,13,13,16,7,9,6,2,4,+10,+6,+4,86%,100%,75%,213,201,223,24%,32%,19%,8,4,4,4,1,3,+4,+3,+1,Team Liquid
61,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,soulcas ,-,"1.12
1.29
0.98","190
212
172","15
8
7","13
6
7","8
6
2","+2
+2
0","77%
70%
83%","116
141
96","48%
50%
46%","0
0
0","2
1
1","-2
-1
-1",1.12,1.29,0.98,190,212,172,15,8,7,13,6,7,8,6,2,+2,+2,0,77%,70%,83%,116,141,96,48%,50%,46%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
62,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,Redgar ,-,"1.10
1.10
1.10","153
135
169","14
7
7","12
5
7","11
3
8","+2
+2
0","59%
60%
58%","102
106
99","46%
46%
46%","0
0
0","3
2
1","-3
-2
-1",1.10,1.10,1.10,153,135,169,14,7,7,12,5,7,11,3,8,+2,+2,0,59%,60%,58%,102,106,99,46%,46%,46%,0,0,0,3,2,1,-3,-2,-1,Team Liquid
63,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,Jamppi ,-,"1.03
1.17
0.92","162
204
128","15
8
7","12
5
7","6
4
2","+3
+3
0","64%
70%
58%","107
144
77","33%
35%
31%","0
0
0","2
1
1","-2
-1
-1",1.03,1.17,0.92,162,204,128,15,8,7,12,5,7,6,4,2,+3,+3,0,64%,70%,58%,107,144,77,33%,35%,31%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
64,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,nAts ,-,"0.94
0.76
1.10","193
184
201","13
5
8","15
8
7","3
3
0","-2
-3
+1","73%
70%
75%","131
133
129","33%
33%
32%","2
0
2","1
1
0","+1
-1
+2",0.94,0.76,1.10,193,184,201,13,5,8,15,8,7,3,3,0,-2,-3,+1,73%,70%,75%,131,133,129,33%,33%,32%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
65,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,Haodong ,-,"0.96
1.00
0.92","205
224
184","16
10
6","15
8
7","4
2
2","+1
+2
-1","77%
75%
80%","130
144
113","27%
28%
26%","3
1
2","1
0
1","+2
+1
+1",0.96,1.00,0.92,205,224,184,16,10,6,15,8,7,4,2,2,+1,+2,-1,77%,75%,80%,130,144,113,27%,28%,26%,3,1,2,1,0,1,+2,+1,+1,EDward Gaming
66,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,ZmjjKK ,-,"0.90
0.94
0.86","226
252
195","17
11
6","19
10
9","3
1
2","-2
+1
-3","59%
50%
70%","145
160
128","22%
28%
13%","4
2
2","5
3
2","-1
-1
0",0.90,0.94,0.86,226,252,195,17,11,6,19,10,9,3,1,2,-2,+1,-3,59%,50%,70%,145,160,128,22%,28%,13%,4,2,2,5,3,2,-1,-1,0,EDward Gaming
67,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,CHICHOO ,-,"0.79
0.75
0.84","179
143
223","14
6
8","16
8
8","5
2
3","-2
-2
0","64%
58%
70%","108
89
131","24%
18%
30%","1
1
0","0
0
0","+1
+1
0",0.79,0.75,0.84,179,143,223,14,6,8,16,8,8,5,2,3,-2,-2,0,64%,58%,70%,108,89,131,24%,18%,30%,1,1,0,0,0,0,+1,+1,0,EDward Gaming
68,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,nobody ,-,"0.79
1.01
0.52","126
125
128","11
6
5","16
7
9","1
1
0","-5
-1
-4","68%
67%
70%","100
108
90","35%
41%
29%","2
1
1","2
1
1","0
0
0",0.79,1.01,0.52,126,125,128,11,6,5,16,7,9,1,1,0,-5,-1,-4,68%,67%,70%,100,108,90,35%,41%,29%,2,1,1,2,1,1,0,0,0,EDward Gaming
69,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,All Maps,Smoggy ,-,"0.77
0.63
0.93","127
81
183","10
4
6","17
9
8","8
4
4","-7
-5
-2","59%
58%
60%","81
57
110","28%
13%
41%","2
1
1","2
2
0","0
-1
+1",0.77,0.63,0.93,127,81,183,10,4,6,17,9,8,8,4,4,-7,-5,-2,59%,58%,60%,81,57,110,28%,13%,41%,2,1,1,2,2,0,0,-1,+1,EDward Gaming
70,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,Sayf ,Jett,"1.51
1.61
1.43","349
355
346","26
13
13","16
7
9","6
2
4","+10
+6
+4","86%
100%
75%","213
201
223","24%
32%
19%","8
4
4","4
1
3","+4
+3
+1",1.51,1.61,1.43,349,355,346,26,13,13,16,7,9,6,2,4,+10,+6,+4,86%,100%,75%,213,201,223,24%,32%,19%,8,4,4,4,1,3,+4,+3,+1,Team Liquid
71,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,soulcas ,Skye,"1.12
1.29
0.98","190
212
172","15
8
7","13
6
7","8
6
2","+2
+2
0","77%
70%
83%","116
141
96","48%
50%
46%","0
0
0","2
1
1","-2
-1
-1",1.12,1.29,0.98,190,212,172,15,8,7,13,6,7,8,6,2,+2,+2,0,77%,70%,83%,116,141,96,48%,50%,46%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
72,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,Redgar ,Omen,"1.10
1.10
1.10","153
135
169","14
7
7","12
5
7","11
3
8","+2
+2
0","59%
60%
58%","102
106
99","46%
46%
46%","0
0
0","3
2
1","-3
-2
-1",1.10,1.10,1.10,153,135,169,14,7,7,12,5,7,11,3,8,+2,+2,0,59%,60%,58%,102,106,99,46%,46%,46%,0,0,0,3,2,1,-3,-2,-1,Team Liquid
73,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,Jamppi ,Breach,"1.03
1.17
0.92","162
204
128","15
8
7","12
5
7","6
4
2","+3
+3
0","64%
70%
58%","107
144
77","33%
35%
31%","0
0
0","2
1
1","-2
-1
-1",1.03,1.17,0.92,162,204,128,15,8,7,12,5,7,6,4,2,+3,+3,0,64%,70%,58%,107,144,77,33%,35%,31%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
74,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,nAts ,Killjoy,"0.94
0.76
1.10","193
184
201","13
5
8","15
8
7","3
3
0","-2
-3
+1","73%
70%
75%","131
133
129","33%
33%
32%","2
0
2","1
1
0","+1
-1
+2",0.94,0.76,1.10,193,184,201,13,5,8,15,8,7,3,3,0,-2,-3,+1,73%,70%,75%,131,133,129,33%,33%,32%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
75,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,Haodong ,Omen,"0.96
1.00
0.92","205
224
184","16
10
6","15
8
7","4
2
2","+1
+2
-1","77%
75%
80%","130
144
113","27%
28%
26%","3
1
2","1
0
1","+2
+1
+1",0.96,1.00,0.92,205,224,184,16,10,6,15,8,7,4,2,2,+1,+2,-1,77%,75%,80%,130,144,113,27%,28%,26%,3,1,2,1,0,1,+2,+1,+1,EDward Gaming
76,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,ZmjjKK ,Jett,"0.90
0.94
0.86","226
252
195","17
11
6","19
10
9","3
1
2","-2
+1
-3","59%
50%
70%","145
160
128","22%
28%
13%","4
2
2","5
3
2","-1
-1
0",0.90,0.94,0.86,226,252,195,17,11,6,19,10,9,3,1,2,-2,+1,-3,59%,50%,70%,145,160,128,22%,28%,13%,4,2,2,5,3,2,-1,-1,0,EDward Gaming
77,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,CHICHOO ,Cypher,"0.79
0.75
0.84","179
143
223","14
6
8","16
8
8","5
2
3","-2
-2
0","64%
58%
70%","108
89
131","24%
18%
30%","1
1
0","0
0
0","+1
+1
0",0.79,0.75,0.84,179,143,223,14,6,8,16,8,8,5,2,3,-2,-2,0,64%,58%,70%,108,89,131,24%,18%,30%,1,1,0,0,0,0,+1,+1,0,EDward Gaming
78,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,nobody ,Sova,"0.79
1.01
0.52","126
125
128","11
6
5","16
7
9","1
1
0","-5
-1
-4","68%
67%
70%","100
108
90","35%
41%
29%","2
1
1","2
1
1","0
0
0",0.79,1.01,0.52,126,125,128,11,6,5,16,7,9,1,1,0,-5,-1,-4,68%,67%,70%,100,108,90,35%,41%,29%,2,1,1,2,1,1,0,0,0,EDward Gaming
79,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,1 Haven,Smoggy ,Breach,"0.77
0.63
0.93","127
81
183","10
4
6","17
9
8","8
4
4","-7
-5
-2","59%
58%
60%","81
57
110","28%
13%
41%","2
1
1","2
2
0","0
-1
+1",0.77,0.63,0.93,127,81,183,10,4,6,17,9,8,8,4,4,-7,-5,-2,59%,58%,60%,81,57,110,28%,13%,41%,2,1,1,2,2,0,0,-1,+1,EDward Gaming
80,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,Sayf ,Jett,"1.51
1.61
1.43","349
355
346","26
13
13","16
7
9","6
2
4","+10
+6
+4","86%
100%
75%","213
201
223","24%
32%
19%","8
4
4","4
1
3","+4
+3
+1",1.51,1.61,1.43,349,355,346,26,13,13,16,7,9,6,2,4,+10,+6,+4,86%,100%,75%,213,201,223,24%,32%,19%,8,4,4,4,1,3,+4,+3,+1,Team Liquid
81,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,soulcas ,Skye,"1.12
1.29
0.98","190
212
172","15
8
7","13
6
7","8
6
2","+2
+2
0","77%
70%
83%","116
141
96","48%
50%
46%","0
0
0","2
1
1","-2
-1
-1",1.12,1.29,0.98,190,212,172,15,8,7,13,6,7,8,6,2,+2,+2,0,77%,70%,83%,116,141,96,48%,50%,46%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
82,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,Redgar ,Omen,"1.10
1.10
1.10","153
135
169","14
7
7","12
5
7","11
3
8","+2
+2
0","59%
60%
58%","102
106
99","46%
46%
46%","0
0
0","3
2
1","-3
-2
-1",1.10,1.10,1.10,153,135,169,14,7,7,12,5,7,11,3,8,+2,+2,0,59%,60%,58%,102,106,99,46%,46%,46%,0,0,0,3,2,1,-3,-2,-1,Team Liquid
83,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,Jamppi ,Breach,"1.03
1.17
0.92","162
204
128","15
8
7","12
5
7","6
4
2","+3
+3
0","64%
70%
58%","107
144
77","33%
35%
31%","0
0
0","2
1
1","-2
-1
-1",1.03,1.17,0.92,162,204,128,15,8,7,12,5,7,6,4,2,+3,+3,0,64%,70%,58%,107,144,77,33%,35%,31%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
84,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,nAts ,Killjoy,"0.94
0.76
1.10","193
184
201","13
5
8","15
8
7","3
3
0","-2
-3
+1","73%
70%
75%","131
133
129","33%
33%
32%","2
0
2","1
1
0","+1
-1
+2",0.94,0.76,1.10,193,184,201,13,5,8,15,8,7,3,3,0,-2,-3,+1,73%,70%,75%,131,133,129,33%,33%,32%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
85,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,Haodong ,Omen,"0.96
1.00
0.92","205
224
184","16
10
6","15
8
7","4
2
2","+1
+2
-1","77%
75%
80%","130
144
113","27%
28%
26%","3
1
2","1
0
1","+2
+1
+1",0.96,1.00,0.92,205,224,184,16,10,6,15,8,7,4,2,2,+1,+2,-1,77%,75%,80%,130,144,113,27%,28%,26%,3,1,2,1,0,1,+2,+1,+1,EDward Gaming
86,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,ZmjjKK ,Jett,"0.90
0.94
0.86","226
252
195","17
11
6","19
10
9","3
1
2","-2
+1
-3","59%
50%
70%","145
160
128","22%
28%
13%","4
2
2","5
3
2","-1
-1
0",0.90,0.94,0.86,226,252,195,17,11,6,19,10,9,3,1,2,-2,+1,-3,59%,50%,70%,145,160,128,22%,28%,13%,4,2,2,5,3,2,-1,-1,0,EDward Gaming
87,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,CHICHOO ,Cypher,"0.79
0.75
0.84","179
143
223","14
6
8","16
8
8","5
2
3","-2
-2
0","64%
58%
70%","108
89
131","24%
18%
30%","1
1
0","0
0
0","+1
+1
0",0.79,0.75,0.84,179,143,223,14,6,8,16,8,8,5,2,3,-2,-2,0,64%,58%,70%,108,89,131,24%,18%,30%,1,1,0,0,0,0,+1,+1,0,EDward Gaming
88,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,nobody ,Sova,"0.79
1.01
0.52","126
125
128","11
6
5","16
7
9","1
1
0","-5
-1
-4","68%
67%
70%","100
108
90","35%
41%
29%","2
1
1","2
1
1","0
0
0",0.79,1.01,0.52,126,125,128,11,6,5,16,7,9,1,1,0,-5,-1,-4,68%,67%,70%,100,108,90,35%,41%,29%,2,1,1,2,1,1,0,0,0,EDward Gaming
89,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,2 Split,Smoggy ,Breach,"0.77
0.63
0.93","127
81
183","10
4
6","17
9
8","8
4
4","-7
-5
-2","59%
58%
60%","81
57
110","28%
13%
41%","2
1
1","2
2
0","0
-1
+1",0.77,0.63,0.93,127,81,183,10,4,6,17,9,8,8,4,4,-7,-5,-2,59%,58%,60%,81,57,110,28%,13%,41%,2,1,1,2,2,0,0,-1,+1,EDward Gaming
90,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,Sayf ,Jett,"1.51
1.61
1.43","349
355
346","26
13
13","16
7
9","6
2
4","+10
+6
+4","86%
100%
75%","213
201
223","24%
32%
19%","8
4
4","4
1
3","+4
+3
+1",1.51,1.61,1.43,349,355,346,26,13,13,16,7,9,6,2,4,+10,+6,+4,86%,100%,75%,213,201,223,24%,32%,19%,8,4,4,4,1,3,+4,+3,+1,Team Liquid
91,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,soulcas ,Skye,"1.12
1.29
0.98","190
212
172","15
8
7","13
6
7","8
6
2","+2
+2
0","77%
70%
83%","116
141
96","48%
50%
46%","0
0
0","2
1
1","-2
-1
-1",1.12,1.29,0.98,190,212,172,15,8,7,13,6,7,8,6,2,+2,+2,0,77%,70%,83%,116,141,96,48%,50%,46%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
92,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,Redgar ,Omen,"1.10
1.10
1.10","153
135
169","14
7
7","12
5
7","11
3
8","+2
+2
0","59%
60%
58%","102
106
99","46%
46%
46%","0
0
0","3
2
1","-3
-2
-1",1.10,1.10,1.10,153,135,169,14,7,7,12,5,7,11,3,8,+2,+2,0,59%,60%,58%,102,106,99,46%,46%,46%,0,0,0,3,2,1,-3,-2,-1,Team Liquid
93,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,Jamppi ,Breach,"1.03
1.17
0.92","162
204
128","15
8
7","12
5
7","6
4
2","+3
+3
0","64%
70%
58%","107
144
77","33%
35%
31%","0
0
0","2
1
1","-2
-1
-1",1.03,1.17,0.92,162,204,128,15,8,7,12,5,7,6,4,2,+3,+3,0,64%,70%,58%,107,144,77,33%,35%,31%,0,0,0,2,1,1,-2,-1,-1,Team Liquid
94,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,nAts ,Killjoy,"0.94
0.76
1.10","193
184
201","13
5
8","15
8
7","3
3
0","-2
-3
+1","73%
70%
75%","131
133
129","33%
33%
32%","2
0
2","1
1
0","+1
-1
+2",0.94,0.76,1.10,193,184,201,13,5,8,15,8,7,3,3,0,-2,-3,+1,73%,70%,75%,131,133,129,33%,33%,32%,2,0,2,1,1,0,+1,-1,+2,Team Liquid
95,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,Haodong ,Omen,"0.96
1.00
0.92","205
224
184","16
10
6","15
8
7","4
2
2","+1
+2
-1","77%
75%
80%","130
144
113","27%
28%
26%","3
1
2","1
0
1","+2
+1
+1",0.96,1.00,0.92,205,224,184,16,10,6,15,8,7,4,2,2,+1,+2,-1,77%,75%,80%,130,144,113,27%,28%,26%,3,1,2,1,0,1,+2,+1,+1,EDward Gaming
96,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,ZmjjKK ,Jett,"0.90
0.94
0.86","226
252
195","17
11
6","19
10
9","3
1
2","-2
+1
-3","59%
50%
70%","145
160
128","22%
28%
13%","4
2
2","5
3
2","-1
-1
0",0.90,0.94,0.86,226,252,195,17,11,6,19,10,9,3,1,2,-2,+1,-3,59%,50%,70%,145,160,128,22%,28%,13%,4,2,2,5,3,2,-1,-1,0,EDward Gaming
97,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,CHICHOO ,Cypher,"0.79
0.75
0.84","179
143
223","14
6
8","16
8
8","5
2
3","-2
-2
0","64%
58%
70%","108
89
131","24%
18%
30%","1
1
0","0
0
0","+1
+1
0",0.79,0.75,0.84,179,143,223,14,6,8,16,8,8,5,2,3,-2,-2,0,64%,58%,70%,108,89,131,24%,18%,30%,1,1,0,0,0,0,+1,+1,0,EDward Gaming
98,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,nobody ,Sova,"0.79
1.01
0.52","126
125
128","11
6
5","16
7
9","1
1
0","-5
-1
-4","68%
67%
70%","100
108
90","35%
41%
29%","2
1
1","2
1
1","0
0
0",0.79,1.01,0.52,126,125,128,11,6,5,16,7,9,1,1,0,-5,-1,-4,68%,67%,70%,100,108,90,35%,41%,29%,2,1,1,2,1,1,0,0,0,EDward Gaming
99,2023-06-16 01:30:00,"Team Liquid
EDward Gaming",Team Liquid,2:1,BO3,3 Lotus,Smoggy ,Breach,"0.77
0.63
0.93","127
81
183","10
4
6","17
9
8","8
4
4","-7
-5
-2","59%
58%
60%","81
57
110","28%
13%
41%","2
1
1","2
2
0","0
-1
+1",0.77,0.63,0.93,127,81,183,10,4,6,17,9,8,8,4,4,-7,-5,-2,59%,58%,60%,81,57,110,28%,13%,41%,2,1,1,2,2,0,0,-1,+1,EDward Gaming
100,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,aspas ,-,"1.15
1.37
1.00","277
305
259","20
9
11","16
5
11","1
1
0","+4
+4
0","65%
50%
75%","164
178
155","31%
38%
28%","4
1
3","2
2
0","+2
-1
+3",1.15,1.37,1.00,277,305,259,20,9,11,16,5,11,1,1,0,+4,+4,0,65%,50%,75%,164,178,155,31%,38%,28%,4,1,3,2,2,0,+2,-1,+3,LOUD
101,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Less ,-,"0.92
0.63
1.11","164
63
232","11
2
9","14
5
9","3
0
3","-3
-3
0","65%
63%
67%","107
46
148","13%
0%
18%","1
0
1","2
0
2","-1
0
-1",0.92,0.63,1.11,164,63,232,11,2,9,14,5,9,3,0,3,-3,-3,0,65%,63%,67%,107,46,148,13%,0%,18%,1,0,1,2,0,2,-1,0,-1,LOUD
102,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,cauanzin ,-,"0.90
0.82
0.95","177
186
172","13
6
7","17
7
10","5
1
4","-4
-1
-3","55%
38%
67%","126
129
125","35%
25%
47%","3
1
2","2
1
1","+1
0
+1",0.90,0.82,0.95,177,186,172,13,6,7,17,7,10,5,1,4,-4,-1,-3,55%,38%,67%,126,129,125,35%,25%,47%,3,1,2,2,1,1,+1,0,+1,LOUD
103,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,tuyz ,-,"0.68
0.56
0.76","120
83
145","7
2
5","16
6
10","9
3
6","-9
-4
-5","55%
63%
50%","81
61
95","33%
9%
60%","1
0
1","0
0
0","+1
0
+1",0.68,0.56,0.76,120,83,145,7,2,5,16,6,10,9,3,6,-9,-4,-5,55%,63%,50%,81,61,95,33%,9%,60%,1,0,1,0,0,0,+1,0,+1,LOUD
104,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,saadhak ,-,"0.58
0.66
0.53","111
117
108","6
2
4","16
6
10","8
3
5","-10
-4
-6","65%
63%
67%","75
82
70","25%
23%
27%","1
1
0","4
2
2","-3
-1
-2",0.58,0.66,0.53,111,117,108,6,2,4,16,6,10,8,3,5,-10,-4,-6,65%,63%,67%,75,82,70,25%,23%,27%,1,1,0,4,2,2,-3,-1,-2,LOUD
105,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,C0M ,-,"1.53
1.53
1.51","235
254
209","17
12
5","8
5
3","11
5
6","+9
+7
+2","85%
92%
75%","171
178
161","26%
26%
26%","1
0
1","0
0
0","+1
0
+1",1.53,1.53,1.51,235,254,209,17,12,5,8,5,3,11,5,6,+9,+7,+2,85%,92%,75%,171,178,161,26%,26%,26%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
106,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,jawgemo ,-,"1.34
1.11
1.69","286
242
354","22
11
11","13
8
5","3
2
1","+9
+3
+6","75%
75%
75%","180
152
222","23%
14%
36%","3
3
0","5
3
2","-2
0
-2",1.34,1.11,1.69,286,242,354,22,11,11,13,8,5,3,2,1,+9,+3,+6,75%,75%,75%,180,152,222,23%,14%,36%,3,3,0,5,3,2,-2,0,-2,Evil Geniuses
107,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Demon1 ,-,"1.22
1.32
1.07","253
249
261","18
11
7","12
7
5","5
4
1","+6
+4
+2","85%
75%
100%","171
183
151","38%
38%
40%","2
0
2","3
2
1","-1
-2
+1",1.22,1.32,1.07,253,249,261,18,11,7,12,7,5,5,4,1,+6,+4,+2,85%,75%,100%,171,183,151,38%,38%,40%,2,0,2,3,2,1,-1,-2,+1,Evil Geniuses
108,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Ethan ,-,"1.10
1.23
0.91","184
214
141","13
9
4","11
7
4","11
8
3","+2
+2
0","75%
75%
75%","132
154
99","30%
37%
19%","0
0
0","1
1
0","-1
-1
0",1.10,1.23,0.91,184,214,141,13,9,4,11,7,4,11,8,3,+2,+2,0,75%,75%,75%,132,154,99,30%,37%,19%,0,0,0,1,1,0,-1,-1,0,Evil Geniuses
109,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Boostio ,-,"0.74
0.66
0.86","150
189
93","9
8
1","13
9
4","6
4
2","-4
-1
-3","70%
75%
63%","100
127
60","19%
33%
0%","4
2
2","1
1
0","+3
+1
+2",0.74,0.66,0.86,150,189,93,9,8,1,13,9,4,6,4,2,-4,-1,-3,70%,75%,63%,100,127,60,19%,33%,0%,4,2,2,1,1,0,+3,+1,+2,Evil Geniuses
110,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,aspas ,Neon,"1.15
1.37
1.00","277
305
259","20
9
11","16
5
11","1
1
0","+4
+4
0","65%
50%
75%","164
178
155","31%
38%
28%","4
1
3","2
2
0","+2
-1
+3",1.15,1.37,1.00,277,305,259,20,9,11,16,5,11,1,1,0,+4,+4,0,65%,50%,75%,164,178,155,31%,38%,28%,4,1,3,2,2,0,+2,-1,+3,LOUD
